step,rewards,qf1_loss,actor_loss,observations,action
41000,[-4.370286],17445.796875,1966.5302734375,[ 1.0886511   0.00705771  0.44112694 -0.66525859],[1.6702199]
42000,[-28.604713],11697.5703125,1808.097412109375,[ 0.54964651  0.01555966 -0.20923044 -1.66440459],[4.620676]
43000,[-1.6043555],11870.634765625,1737.307373046875,[ 0.58616183  0.02383092  0.15259425 -0.38286652],[1.0309627]
44000,[-6.7854867],13803.529296875,1716.33203125,[ 0.73291531  0.01694169  0.28086229 -0.74374534],[2.2402449]
45000,[-28.060888],13195.833984375,1575.073974609375,[ 0.89222824 -0.05794204 -0.67729315  1.79510093],[-4.7836227]
46000,[-0.2194238],10105.44140625,1571.8223876953125,[-0.24822251  0.11057548 -0.13124643  0.00201997],[0.09950358]
47000,[-0.6642955],16047.25390625,1608.668212890625,[-0.11400795  0.11040115 -0.78667869  0.25270605],[-0.20312472]
48000,[-12.933491],9559.7490234375,1235.634521484375,[ 0.71373337 -0.01323438 -0.81801488  1.38079737],[-3.3060186]
49000,[-1.3050871],11015.1865234375,1595.66162109375,[ 0.15147513  0.0669464   0.15169589 -0.28988784],[1.0131941]
50000,[-24.267685],11451.73828125,1442.293701171875,[ 0.41339733 -0.01688564  0.39302927 -1.73275618],[4.4439297]
51000,[-2.883829],10972.2060546875,1504.2738037109375,[ 1.07992394  0.04729947 -0.86425331 -0.05250616],[0.59110427]
52000,[-2.5700257],12411.7236328125,1405.9830322265625,[ 0.67176951  0.03553129 -0.32595377  0.1782439 ],[-1.18431]
53000,[-4.6754327],13613.12109375,1306.666259765625,[ 1.80780577  0.05170611 -0.72056822 -0.19785834],[0.6059396]
54000,[-5.569886],9689.4130859375,1310.0831298828125,[ 0.85894019 -0.06327873  0.47132537 -0.706009  ],[1.9771092]
55000,[-3.5552526],12533.296875,1370.953369140625,[ 1.4727214   0.05682433 -1.0655567   0.02067377],[0.11259162]
56000,[-6.294117],10766.73046875,906.4598388671875,[ 0.98120524  0.02396546  0.28271286 -0.92810403],[2.1499162]
57000,[-7.3916054],6649.6064453125,1100.0535888671875,[ 1.15710297 -0.03967516  0.31303509 -0.72391431],[2.181147]
58000,[-2.8330173],8332.8349609375,1124.3211669921875,[ 1.06660868 -0.02146378 -0.30503269  0.55911062],[-1.2364533]
59000,[-8.452152],9986.470703125,1178.746826171875,[ 1.24436861 -0.05781074  0.70686914 -1.05292205],[2.4563622]
60000,[-7.104083],9214.697265625,1318.447265625,[ 1.19267198 -0.09047522  0.91053513 -1.03017631],[2.2348156]
61000,[-4.5436993],7862.9755859375,1267.849365234375,[ 2.12238251  0.02183546  0.14976373 -0.0185627 ],[0.19037837]
62000,[-2.5713627],10561.0048828125,1270.465087890625,[ 1.45983153 -0.02040275  0.14660711 -0.1205921 ],[0.5605014]
63000,[-0.63440174],5063.556640625,1149.49755859375,[ 0.70697161 -0.00489673  0.39411723 -0.12134389],[0.04602513]
64000,[-5.4453983],7090.236328125,948.3927612304688,[ 1.33605004 -0.05857221  0.68127764 -0.49199624],[1.6804233]
65000,[-1.7323239],7975.3076171875,979.117919921875,[ 0.81649021 -0.01832869  0.99092959 -0.34270611],[0.70711577]
66000,[-0.92988414],8257.427734375,815.3163452148438,[ 0.76149989 -0.00353706  0.60513591  0.02567207],[-0.04042073]
67000,[-7.448327],7572.0810546875,980.982177734375,[ 1.58622437 -0.04338666  0.85284388 -0.87137443],[2.0785196]
68000,[-1.8510687],6779.2353515625,960.509033203125,[ 1.15722247 -0.02037433  0.65108098  0.03491588],[-0.20285243]
69000,[-1.9163302],6439.3857421875,932.41748046875,[ 1.37297797 -0.03336756 -0.08030352 -0.01764162],[-0.08909765]
70000,[-1.7501727],5638.0419921875,975.4691772460938,[ 1.19052864 -0.00376194 -0.51766353 -0.0667471 ],[0.02951944]
71000,[-0.6354616],8073.1875,1107.906982421875,[ 0.79396225 -0.01008726 -0.03499711  0.0227197 ],[-0.01496574]
72000,[-0.7162116],6475.373046875,880.4110107421875,[ 0.75751048 -0.02697656  0.38302166 -0.00421643],[-0.04287062]
73000,[-5.026376],7526.2861328125,1037.73681640625,[ 0.93008163 -0.05951637  0.12904413  0.79155929],[-1.8202585]
74000,[-0.5813503],5857.5576171875,756.7677001953125,[ 0.51024505 -0.01468654  0.58556441 -0.00769126],[0.00324401]
75000,[-7.248652],9098.052734375,1058.937255859375,[ 1.11601913 -0.06262522  0.86510904 -0.52476338],[2.111449]
