step,rewards,qf1_loss,actor_loss,observations,action
27600,[-662.1043],7466749952.0,1995.7587890625,[-3.95354917  3.47907942 -1.01921403  0.1607325 ],[-0.02477242]
27700,[-10506.395],10616930304.0,2286.61962890625,[-1.23524491 16.68606997 -0.86310981  3.83432387],[-10.160351]
27800,[-599.565],10425138176.0,2362.8818359375,[-5.68546538  2.6133472  -0.79040227 -0.99309111],[-0.86102873]
27900,[-19636.549],10351384576.0,2776.889404296875,[-3.4877867  22.4367106  -1.63830023  2.47465376],[-10.079887]
28000,[-29855.104],8018268160.0,2839.62841796875,[-5.17893889 27.70993163 -2.30099948  2.31872031],[-13.745313]
28100,[-9508.647],8470502912.0,3043.18798828125,[-2.4405371  14.94681252 -1.03388552 -2.68468444],[-8.574941]
28200,[-19132.484],6750863360.0,3041.478759765625,[-4.23879196 21.92745213 -1.90941005  0.89583517],[-10.541323]
28300,[-432.08707],8856329216.0,3409.2705078125,[-0.16098798 -3.39251914 -0.0469484  -1.01378737],[-4.0429955]
28400,[-526.4771],6647292928.0,3228.77099609375,[-1.2823728   3.86881851 -0.61869878  2.71409419],[-3.9543712]
28500,[-3673.434],5383921664.0,3657.0712890625,[-0.20031469  9.76321378 -0.28815843  1.52952027],[-7.0236073]
28600,[-7340.893],10816288768.0,4188.6728515625,[-0.86776189 14.25972143 -0.7352941   4.9814732 ],[-4.8592105]
28700,[-3429.4807],8924825600.0,4557.65576171875,[-0.43683378  9.25322801 -0.39384585 -0.21934337],[-2.483832]
28800,[-692.86145],8962050048.0,4811.9541015625,[-0.14111432  4.70025096 -0.12202783  5.3231658 ],[-2.666628]
28900,[-403.6531],8696640512.0,4692.10791015625,[-0.008253    3.15543018 -0.0547101   0.10051762],[-4.0805254]
29000,[-2952.116],6358695424.0,5140.4697265625,[-0.17461443  8.92026895 -0.28648217  1.88927153],[-3.344599]
29100,[-9637.231],4603659776.0,5229.7900390625,[-1.56737647 15.61765768 -1.00131194  0.61009435],[-7.9947]
29200,[-3503.709],7801710592.0,5328.5673828125,[-0.30653689  9.32973476 -0.24532863 -0.17742038],[-4.349493]
29300,[-39228.426],8824782848.0,6295.61328125,[-10.22466763  32.15404654  -3.14786716   7.18242143],[-19.322798]
29400,[-23635.387],5022388736.0,5834.28515625,[-6.59377085 25.26622956 -2.30028128  7.7426124 ],[-16.24544]
29500,[-2660.6575],6123035648.0,5932.06298828125,[-5.88002612  7.89714732 -1.29208909  5.01579645],[-4.4009075]
29600,[-20446.297],7053161472.0,6818.4580078125,[-5.88186999 22.84683269 -2.45226469  3.40777665],[-12.85666]
29700,[-19556.002],7755388928.0,7270.1923828125,[-5.31509109 22.06260161 -2.36329949  1.09907828],[-16.451992]
29800,[-32065.24],8185234944.0,7555.90966796875,[-9.77546862 28.11644785 -3.36971233  1.33476212],[-18.837746]
29900,[-453.0278],9461743616.0,7542.14404296875,[-0.07159983  3.57512637 -0.13607307  1.67212482],[1.020314]
30000,[-3193.0525],7953421312.0,8337.37890625,[-0.71812415  8.28455067 -0.45468807 -4.01478994],[-2.1843097]
30100,[-2793.0825],7295809536.0,9232.7685546875,[-4.93269709  5.76795751 -1.58240395 -7.46985869],[-3.0306854]
