step,rewards,qf1_loss,actor_loss,observations,action
26900,[-191.47578],33054.5234375,2827.6162109375,[-0.21816523  3.04110283  0.80461829 -0.80523483],[-0.46913552]
27000,[-197.88078],42626.5859375,2800.642578125,[-0.34661461  3.08384846  1.14184951 -0.66698445],[-0.3325896]
27100,[-268.08127],44079.89453125,2995.56103515625,[-1.73796995  3.14329083  2.07140621 -0.00325216],[0.97347337]
27200,[-254.45566],42796.45703125,2732.03515625,[-1.55747390e+00  3.14268445e+00  2.06153300e+00 -1.55588011e-03],[0.6486991]
27300,[-348.87094],50214.90234375,3064.68408203125,[-2.69556180e+00  3.14225063e+00  9.59135523e-01 -2.67203543e-03],[0.28043]
27400,[-217.42165],54901.4921875,3582.34765625,[-8.60198501e-01  3.14223617e+00  2.25811095e+00 -8.55310085e-04],[0.30585474]
27500,[-334.52155],59643.12109375,3764.008056640625,[-2.47185624e+00  3.14301163e+00  2.31431107e+00  1.59184565e-03],[1.0239096]
27600,[-239.02596],60670.7265625,3842.740966796875,[-1.30182372e+00  3.14226742e+00  2.30408041e+00  4.61158589e-04],[0.3763625]
27700,[-211.07132],68510.796875,3676.6962890625,[-0.6523291   3.1376091   2.76113338 -0.20831291],[-0.2410865]
27800,[-193.19328],94091.21875,4160.9677734375,[ 0.01688161  2.94451076  2.13890704 -2.77246246],[-1.4492503]
27900,[-168.72395],95470.8359375,4119.1669921875,[-0.07549887  2.66540149  0.91318391 -3.53467904],[-1.4196144]
28000,[-95.8015],78870.203125,4696.7158203125,[-0.18685435  2.04043235 -1.27720176 -1.35328443],[-1.0906253]
28100,[-134.73547],102046.109375,4561.31982421875,[ 0.06751792  2.30394904  0.2157418  -3.78451924],[-1.5763292]
28200,[-201.98697],88702.390625,4810.8056640625,[-0.28788497  3.05443313  2.29102555 -1.87152312],[-1.364126]
28300,[-232.94084],101603.8125,4673.6826171875,[-1.08262788e+00  3.14298642e+00  3.74958756e+00 -1.08786728e-03],[0.87362856]
28400,[-571.6276],100759.0625,4931.6201171875,[-4.58633555  2.94461674 -1.47266933  1.29799571],[0.61817855]
28500,[-1074.3584],108085.890625,5351.9609375,[-6.76989412  3.14264979 -2.438263   -0.01206922],[0.24485254]
28600,[-656.8872],117524.28125,5240.64208984375,[-4.76831393  3.12363175  0.55032673 -0.04935606],[0.11716168]
28700,[-285.16357],99760.3046875,5148.52880859375,[-1.96395547e+00  3.14268286e+00  2.07720995e+00  1.49334575e-03],[0.77281696]
28800,[-216.455],160801.546875,5547.4287109375,[-7.55342220e-01  3.14258231e+00  3.30138236e+00 -3.18635947e-04],[0.6209186]
28900,[-205.41525],149208.828125,4961.189453125,[-0.00547758  2.99493989  3.30015046 -3.37305476],[-2.5732698]
29000,[-48.39683],128049.5390625,5525.70654296875,[-0.54049757  1.49511474 -1.56914325  0.84015685],[0.31500173]
29100,[-197.22559],147937.9375,5620.2529296875,[-0.30175381  2.84336357  1.2975543  -4.19719502],[-2.2688498]
29200,[-113.52225],153020.96875,6377.88427734375,[-0.19913188  2.04838843 -1.06867058 -3.76510633],[-1.6846485]
29300,[-216.9665],179029.515625,5638.8466796875,[-6.50028962e-01  3.14302942e+00  4.83179929e+00 -1.85983700e-03],[0.84225684]
29400,[-343.5493],189146.21875,6328.4599609375,[-2.56928898e+00  3.14246883e+00  2.23023915e+00  1.95495610e-03],[0.61490196]
29500,[-212.37103],206247.03125,7195.8427734375,[-0.50683688  3.14298254  5.29096177 -0.00735266],[0.603634]
29600,[-211.49118],180882.625,6497.294921875,[-0.54222479  3.13697425  4.42127105 -0.28884836],[-0.33078867]
29700,[-90.53687],234594.03125,6550.52685546875,[-0.0276719   1.65548466 -0.64100281 -5.08573241],[-2.193233]
29800,[-75.01898],187850.90625,6467.4384765625,[ 0.02613448  1.60510129 -0.76678818 -3.33456288],[-1.5465325]
29900,[-44.936386],266090.25,7267.4208984375,[-0.41039699  1.34186638 -0.44836551 -0.83229855],[0.49972817]
30000,[-955.8028],208613.125,6591.86083984375,[  3.02518869   2.54026734 -17.90710032 -12.57988601],[-15.530813]
30100,[-498.01227],283161.40625,8330.83984375,[-3.90044186  3.1384702  -0.40323181 -0.07810305],[-0.05133129]
30200,[-1016.384],286125.0625,8438.92578125,[-6.47651294  3.11624871 -1.41105003 -0.62333194],[-0.3886682]
30300,[-711.5641],328937.3125,8383.732421875,[-5.09141642e+00  3.14199997e+00 -3.29361468e-01 -8.08546079e-04],[0.1363399]
30400,[-297.7817],277778.46875,8806.0927734375,[-2.06562397  3.14253868  2.88143422 -0.00331162],[0.5084414]
30500,[-637.6297],324203.5625,8866.5361328125,[ -5.55658652  -2.65758861 -19.92505485  -8.35213677],[11.711356]
30600,[-1342.7496],244631.640625,8153.83349609375,[-7.61764667  3.07330294 -0.67802864 -0.66907001],[-0.22213122]
30700,[-1202.485],275389.75,9785.7587890625,[-7.11610403  3.14385759 -0.39751503 -0.02537776],[0.6041414]
30800,[-482.41327],283000.125,9118.076171875,[-3.61849792e+00  3.14198784e+00  2.62223584e+00 -1.53639356e-04],[0.18134293]
30900,[-668.3378],350315.6875,9079.8642578125,[-4.76390186e+00  3.14273371e+00  1.52574905e+00  2.74211508e-03],[0.8517509]
31000,[-225.69868],342676.34375,8459.0029296875,[ 0.06683527  2.48997878  1.06388184 -9.06788702],[-5.3741183]
31100,[-16.429388],329481.25,9417.4306640625,[ 0.15719072  0.50022411  3.21580785 -2.26450823],[2.2210279]
31200,[-14.95498],329718.5625,8461.271484375,[ 0.07817984  0.65574434  2.35132973 -0.80949124],[1.6900482]
31300,[-6.608744],278250.78125,9056.3232421875,[ 0.10118978  0.20987436  2.47269502 -2.82884864],[1.4783232]
31400,[-80.772224],354865.8125,8674.78125,[ 1.3219423  -1.98665427  1.71068847 -7.5328939 ],[-1.0888186]
31500,[-16.074486],460559.0625,8501.158203125,[-0.32747744  0.8836351  -0.11952711  1.32426838],[0.29494074]
31600,[-137.79726],365181.21875,9417.23046875,[-1.06380041  2.51445484 -2.92099196  1.85530574],[0.8927488]
31700,[-59.406345],330417.625,10255.1513671875,[-0.27397067  1.972276    0.72869711  5.36527949],[0.49744478]
31800,[-8.331547],379318.0625,9860.9033203125,[-0.07818311 -0.839629    0.05666832 -4.60632572],[-0.992718]
31900,[-144.8724],350518.40625,10487.8876953125,[-0.09413417  2.4062019  -4.42981735  0.0170628 ],[-3.8147445]
32000,[-130.4239],418066.1875,10133.44921875,[ 0.03441995  2.53734247 -0.8939658   2.71619705],[-3.8537078]
32100,[-148.3944],340473.875,10403.1787109375,[-0.54767631  2.55541928 -3.73803255 -1.49775448],[-1.1567904]
32200,[-131.1883],451705.3125,10323.27734375,[-0.88290752  2.48244255 -3.35410129  1.48371676],[1.1730791]
32300,[-148.85051],383945.40625,11724.2236328125,[-0.0881192   2.45568417 -3.80307988 -0.12931554],[-3.2794988]
