step,rewards,qf1_loss,actor_loss,observations,action
30300,[-11423.404],199766560.0,202169.6875,[ 9.53319436e+00  3.14235406e+00  6.60237960e+00 -6.28827501e-04],[0.45018554]
30400,[-7909.9834],274923808.0,198379.0,[7.79654919e+00 3.14223898e+00 5.40282758e+00 4.13110891e-04],[0.38732016]
30500,[-4631.461],222325536.0,205707.78125,[ 5.52179325  3.15594455  3.81455331 -0.06102699],[0.37336984]
30600,[-3114.108],261403120.0,206845.875,[ 1.79766685  2.96616466  4.56843598 -1.22124485],[0.24066499]
30700,[-5109.271],268480640.0,207034.953125,[6.25485753e+00 3.14206910e+00 3.62517697e+00 5.83828982e-04],[0.24980617]
30800,[-7351.7583],338665728.0,206776.734375,[ 0.59585712  3.14603827  4.77535098 -0.03305453],[1.2873509]
30900,[-2886.4263],263961104.0,210875.0,[4.09519783 2.97489584 2.3935578  0.87076438],[-0.16014181]
31000,[-5804.1553],338487008.0,212413.734375,[ 6.87286473  3.1376431   3.19882442 -0.02178472],[0.14905792]
31100,[-3770.2117],211253600.0,206399.140625,[ 1.41358247  3.08877276  4.36010128 -1.72408989],[-1.6934326]
31200,[-3701.1777],362926944.0,218030.09375,[4.91763459 3.15881851 2.80461224 0.17003031],[0.0684815]
31300,[-3946.9956],362615072.0,216891.65625,[5.54228742e+00 3.14171292e+00 1.87313583e+00 7.16743163e-04],[0.10230261]
31400,[-4762.9233],408327648.0,211919.015625,[ 6.20886171  3.12785421  2.24611318 -0.07838545],[0.08564738]
31500,[-4804.345],225675456.0,206373.0625,[ 6.29898643  3.13714831  1.87347448 -0.0070177 ],[0.05114307]
31600,[-3935.5552],329071232.0,213903.984375,[ 5.54404854  3.14229486  1.64405198 -0.0093972 ],[0.1275311]
31700,[-3025.6135],301846912.0,211817.65625,[ 4.62126029e+00  3.14171416e+00  1.27731753e+00 -1.58789070e-04],[0.05250181]
31800,[-2799.643],398637088.0,221998.140625,[ 4.33897188e+00  3.14186242e+00  1.55483965e+00 -4.45589245e-04],[0.10257407]
31900,[-2773.4106],284496000.0,220971.046875,[ 4.30850967  3.10115334  1.20987561 -0.13079913],[-0.07846116]
32000,[-1911.8937],377221280.0,212271.65625,[ 3.11048951  3.13489555  0.81864792 -0.04068622],[-0.02298291]
32100,[-1358.5219],364957056.0,225793.375,[ 1.99642022  3.1011497   0.44034215 -0.05588648],[-0.03292547]
32200,[-1063.791],418418432.0,230547.15625,[ 0.89469926  3.13829696  0.09924409 -0.01170446],[-0.01864095]
32300,[-998.0964],433640928.0,221407.84375,[ 0.32762528  3.12509161  0.2305284  -0.04502228],[-0.08028837]
32400,[-1036.7147],434443392.0,227886.234375,[ 0.72593267  3.12270072  0.27394891 -0.07724498],[-0.02796748]
32500,[-1000.0696],407250944.0,220091.25,[ 0.44094711  3.14262729  0.14078435 -0.00783713],[0.01589446]
32600,[-967.9419],372312288.0,231622.046875,[-0.21342717  3.10611032 -0.27168272  0.12502662],[-0.05955602]
32700,[-995.5271],355012096.0,227867.25,[-0.44886476  3.12043038 -0.1509619   0.02510462],[-0.01321985]
32800,[-987.49023],532740576.0,215024.3125,[-5.94109083e-02  3.14180971e+00  3.72165760e-02 -1.72046040e-03],[0.04228546]
