step,rewards,qf1_loss,actor_loss,observations,action
26900,[-119.61583],87867.625,422.9462585449219,[-3.57198018  3.19977722 -1.63240083 -0.34840374],[-0.02949889]
27000,[-118.86727],90537.21875,496.5343933105469,[ 6.0896777   2.76149851 -0.1058615   2.06085526],[2.5544844]
27100,[-73.65754],72823.1640625,525.67041015625,[ 1.34640388  1.57906195 -3.5656586  -2.72609506],[-4.8410854]
27200,[-103.614365],69982.875,572.849365234375,[-0.58787886  3.16123275 -1.16466757  0.03664406],[1.2402507]
27300,[-138.38612],89065.796875,624.4996337890625,[2.80050387 3.0908157  6.22514539 2.39674793],[0.4792812]
27400,[-97.91957],76085.578125,675.9361572265625,[-0.0371136   2.51925495 -0.74454347 -2.64196241],[1.7808939]
27500,[-108.294655],76401.3203125,722.1329345703125,[-2.41248687  3.17051141  0.21216372 -0.64059897],[-0.09596214]
27600,[-85.956604],59056.421875,709.1359252929688,[-0.8307019   2.56638127 -2.23366248  5.63516082],[1.9297351]
27700,[-81.52604],99585.84375,851.3682861328125,[ 2.79636376  2.64193697  0.87156083 -0.10305166],[-1.5923817]
27800,[-127.4537],80624.390625,856.6377563476562,[-4.24611783  3.1012388  -3.43504459  3.11636662],[1.1011789]
27900,[-111.58416],90168.71875,927.4011840820312,[0.40157192 3.19716321 1.60884327 1.38063291],[0.70526695]
28000,[-99.40586],87730.9296875,969.1217651367188,[ 0.1333008   3.04670077  0.18093392 -1.47601814],[-0.04949635]
28100,[-109.76108],105998.265625,963.39794921875,[ 0.3649358   3.12900219  2.86952885 -0.72490269],[-0.8750962]
28200,[-92.12715],98593.3515625,1015.9053955078125,[ 3.24235257  2.75030787 -2.35929925  2.37482991],[0.5792757]
28300,[-127.54093],101184.703125,1103.32568359375,[3.82749633 2.58165448 1.12123133 3.64522023],[-4.2987432]
28400,[-98.517235],94314.546875,1092.841796875,[ 0.60315872  2.86544126  0.1849531  -3.20378122],[-2.415455]
28500,[-123.14113],109927.703125,1087.436767578125,[ 0.65756063  3.16509336  3.65238916 -0.62916024],[-1.8522086]
28600,[-89.505875],98517.6328125,1159.844970703125,[-0.07801914  2.6983269  -0.67984384 -1.5561013 ],[1.165079]
28700,[-113.75186],104411.5234375,1289.6026611328125,[-0.61759392  3.19210313 -1.29988967 -0.16830423],[2.3285081]
28800,[-82.85309],108498.90625,1245.0579833984375,[ 0.70595794  2.86707251 -0.79584402  1.25953619],[-0.7448965]
28900,[-103.229675],154449.78125,1353.73583984375,[ 0.55373291  3.0577276  -0.58353768 -1.34172392],[-2.822707]
29000,[-85.16441],111969.203125,1477.9107666015625,[0.85172471 2.93114416 0.37638878 1.52041735],[0.79513663]
29100,[-92.02135],85782.25,1363.263427734375,[-0.41356885  3.05417266  0.61987618  1.94626825],[0.8840167]
