step,rewards,qf1_loss,actor_loss,observations,action
546121,[9070.795],918.4259643554688,8853.1650390625,[ 0.28154363  3.50578398 -0.53224692 -3.91053603],[-1.8876895]
556121,[8906.233],884.6774291992188,8790.14453125,[-0.31064411 -0.2384314   1.84398381 -1.30146214],[-0.2782203]
566121,[10203.974],1499.756103515625,8763.234375,[-3.60030021  3.01637037 -0.13941859 -0.1312141 ],[-0.23683041]
576121,[8527.808],1099.3974609375,8437.005859375,[-1.08289549 -0.68192159 -1.78816486 -2.09164983],[-0.8221358]
586121,[8943.3955],1237.4765625,8309.3671875,[ 0.77503422 -1.3518868   1.48975846  0.58131866],[-0.43012744]
596121,[9901.795],641.1134643554688,8372.193359375,[ 3.07916076  2.78286443 -0.20094188 -0.86656264],[-0.01065987]
606121,[9740.573],2459.54931640625,8009.13720703125,[1.91748393 3.35251039 0.85419212 5.72884562],[-0.33696473]
616079,[1873.5059],3291.477783203125,6577.06298828125,[-0.53402621 -0.01889907 -0.12943507  0.09326655],[-0.16038744]
625863,[4961.4453],7614.5,6421.0302734375,[ 1.29186081 -2.50590554 -1.88705945 -9.1214982 ],[-0.6221844]
635619,[3337.3276],7896.18505859375,6066.48388671875,[-0.99582073 -0.01943199 -0.13135964 -0.0110251 ],[-0.06660158]
645131,[2837.5042],8169.10986328125,6079.4326171875,[ 2.10195154 -0.00697978 -0.77035076  0.75488381],[-1.1012394]
655093,[891.7451],3198.501953125,3613.780029296875,[ 1.51380739 -0.00500474  0.03948855  0.02329871],[-0.0558455]
665093,[1084.199],449.2315673828125,2555.365234375,[ 1.22083791 -0.01756275  0.91217545 -0.35008697],[-0.17258081]
674990,[1000.9643],166.25857543945312,1789.0283203125,[ 0.91149503 -0.01639722 -0.05941715  0.01658019],[-0.04691944]
684865,[632.1138],189.10789489746094,1316.78076171875,[ 0.55203271 -0.01191349  0.05752342 -0.0553679 ],[-0.02346037]
694865,[960.424],98.41197204589844,956.4417724609375,[-0.1275539  -0.01002492 -0.13355912  0.0233918 ],[0.00502275]
704865,[832.8445],141.19515991210938,739.3651733398438,[ 0.15516701 -0.01944647 -0.23284266  0.32103921],[-0.14942956]
714643,[7976.2744],12379.3017578125,987.086181640625,[10.26708385 -2.87703977  2.8099749   1.74706817],[-1.007944]
724545,[1739.1072],242.35250854492188,709.1328125,[ 3.16221    -0.01217058 -0.02299951  0.05594727],[-0.10208455]
734078,[1929.5946],1861.5494384765625,570.4437255859375,[-1.30434624 -0.01642428  0.18837698 -0.08440325],[-0.05503955]
744078,[3134.7815],249.8170623779297,681.3267211914062,[ 7.28144097e+00  8.27312615e-03  4.23477987e-01 -6.43168929e-03],[-0.00482401]
754078,[898.2142],96.19133758544922,-3.8337693214416504,[ 2.68012872 -0.01235876 -0.00991692 -0.03092589],[0.02308589]
764012,[615.02594],394.4647216796875,-94.10562133789062,[ 0.00405018 -0.01166516  0.08611035 -0.36359508],[0.52421373]
774012,[1228.4869],278.91937255859375,-111.25239562988281,[ 2.04125837  0.01872282  0.4978967  -0.10585561],[0.11528182]
783902,[7660.607],13977.3701171875,492.5089416503906,[-10.24065015  -3.21965669  -1.05048612   6.64395434],[6.7080903]
793869,[792.6347],1224.57177734375,-65.91706848144531,[-1.60837277  0.00955292  0.16959771 -0.54643112],[0.81843174]
803869,[1261.8663],476.48333740234375,-140.16424560546875,[-1.87940053  0.01524855 -0.23457594  0.20121242],[-0.04092762]
813539,[731.9817],1935.1949462890625,124.51447296142578,[ 0.9405666  -0.19504634 -0.52181419 -0.15422566],[-0.49983704]
823476,[946.02014],305.3719787597656,-105.83585357666016,[-1.43857575 -0.02012465  0.08738372 -0.01494521],[-0.00393966]
833476,[764.20795],211.2560577392578,64.77809143066406,[-1.39424934 -0.05170956 -0.29251032  0.07543324],[-0.23186427]
843476,[830.8827],46.55509948730469,-175.28366088867188,[-0.20680734 -0.01029361 -0.62933511  0.92944891],[-1.2996813]
853401,[730.95166],60.83304977416992,-191.72006225585938,[ 0.00466327 -0.0176779  -0.84652701  0.22147197],[-0.13365513]
863401,[693.6034],44.08154296875,-124.77214813232422,[0.38162643 0.00846826 0.046301   0.03753346],[-0.09669526]
873312,[800.4916],113.30999755859375,-92.84506225585938,[ 4.68426120e-01 -3.18641587e-04 -7.46888282e-02  2.84378498e-02],[-0.01620731]
883300,[722.7344],49.503211975097656,-155.28070068359375,[-0.88732627 -0.03294161 -0.2467356  -0.09399844],[0.0332939]
893268,[843.10004],133.96897888183594,34.689552307128906,[-0.24134622 -0.02249794  0.03739922 -0.00876647],[-0.07998966]
903268,[3977.9255],619.6788330078125,-125.12405395507812,[ 0.98977668  0.11154405  1.72852282 -0.35974533],[0.12389725]
913268,[744.43896],71.31148529052734,-124.15837860107422,[ 0.69311044  0.00103068 -0.16603611  0.31178347],[-0.39268953]
923268,[663.68134],95.19823455810547,-101.26439666748047,[-0.04185412 -0.00229746  0.21479041 -0.36647651],[0.53923786]
933268,[1553.9702],37.49549102783203,-101.92903137207031,[-3.32201904 -0.03348664 -0.15726394 -0.04555777],[-0.0958856]
943268,[2890.0613],32.279991149902344,16.39585304260254,[ 7.12587596 -0.01588009  0.24335514 -0.13263593],[0.00337017]
953268,[1245.1277],18.208959579467773,-39.036415100097656,[-2.89028137 -0.01613143 -0.19982711  0.11129742],[-0.02841485]
963268,[769.57745],88.22415161132812,188.18048095703125,[ 0.68914792  0.01715182 -0.09800442  0.03776253],[0.03637585]
973268,[1279.7415],31.75362777709961,56.90150833129883,[-2.59682024e+00 -1.10504602e-03  1.55892789e-01 -1.16159881e-01],[0.0470008]
983268,[717.1763],42.507965087890625,-81.13786315917969,[-0.2020003  -0.00661649 -0.06869561  0.07928857],[-0.04452422]
993268,[723.4459],35.71891784667969,-146.7916717529297,[ 0.2085402  -0.00760727  0.21438913 -0.50280307],[0.8116466]
