step,rewards,qf1_loss,actor_loss,observations,action
173000,[-168.49709],67443.3828125,4626.8740234375,[ 1.81116862  2.19128988  2.00136018 -6.58621919],[-0.01300308]
174000,[-203.81308],110350.515625,4711.8798828125,[ 1.86265906  2.89830984  2.23113766 -8.09929487],[0.21063074]
175000,[-195.41966],101395.390625,4635.16650390625,[ 2.00293694  2.27932844  2.32772339 -7.14007291],[0.5107711]
176000,[-127.71204],34047.2109375,4513.6943359375,[ 1.84017286  1.89519075  1.89855601 -5.39220685],[-0.470277]
177000,[-90.60282],78500.8203125,4664.59033203125,[ 1.80387939  1.7731608   1.70159751 -3.80633057],[-1.191929]
178000,[-172.99992],103070.796875,4745.0361328125,[ 1.82341388  2.12114212  1.94839169 -6.92282383],[-0.16010931]
179000,[-168.01402],32731.083984375,4623.4599609375,[ 0.78284247  2.97237078  1.9537077  -5.73327442],[0.63476205]
180000,[-136.75287],126513.390625,4871.4091796875,[ 0.95496909  2.37475926  2.19375229 -5.03608942],[-0.01827604]
181000,[-42.70881],57158.08203125,4838.1689453125,[ 1.88997026  1.33879824  0.67439727 -0.26646392],[-2.335479]
181376,[39161.77],58383.15234375,4885.5244140625,[-9.66932709e-03  3.13347015e+00  3.30461575e-03  2.54469605e-03],[-1.4998753]
182000,[-154.33583],105672.78125,4838.0869140625,[ 1.01149049  2.69180091  2.09519181 -6.11148892],[-0.3610971]
183000,[-177.11421],47595.3125,4869.0498046875,[ 1.08864986  3.56005089  1.74932237 -5.88460572],[-1.2591864]
184000,[-163.34581],109515.09375,5074.455078125,[ 1.07067701  2.26065054  1.04620565 -6.26330022],[0.25389785]
185000,[-221.01375],90507.25,5061.20361328125,[-0.53748992  3.78393327  0.08871396 -6.53594131],[1.5968255]
186000,[-206.23885],90996.875,5273.9794921875,[ 0.39311596  3.74401276  1.5308774  -6.85927254],[-0.6340188]
187000,[-301.62793],80967.25,5240.7060546875,[-0.11909135  4.74260228  1.79821396 -6.38105937],[-0.08979133]
188000,[-214.014],78749.7265625,5142.484375,[ 0.78743584  4.19698812  0.83076536 -4.4943298 ],[-2.6058948]
189000,[-198.02815],57042.5078125,5299.04052734375,[-0.80514396  4.04507417  2.1649124  -3.83267789],[-2.115325]
190000,[-528.04865],26504.13671875,5454.390625,[-1.53321693  3.54514023  3.98882528 12.59006539],[20.129532]
191000,[-455.8719],42463.2109375,5465.06201171875,[-2.56501977  3.65853458  3.16674002 17.00026903],[18.64833]
192000,[-219.90373],37344.1640625,5523.412109375,[-0.85232771  4.39889224  0.603265   -3.02643543],[-2.8209476]
193000,[-497.82993],47486.32421875,5602.806640625,[-3.25710356  3.9661747   2.80807503 10.23594132],[16.658579]
194000,[-209.34409],30583.01953125,5639.953125,[-1.73522632  3.94744861  2.63037666 -4.54300502],[-3.2963872]
195000,[-255.23889],27765.796875,5601.51708984375,[-2.74194923  4.42720713  3.82958432 -1.67568216],[-3.7409866]
196000,[-141.62059],53124.078125,5623.75341796875,[-2.87784363  2.389989   -7.99189338 -1.64149552],[-0.6461165]
197000,[-123.66413],55975.984375,5812.94140625,[-2.84451471  2.4554345  -8.17741479  0.89838468],[-1.0708867]
198000,[-134.4545],44356.1953125,5914.4423828125,[-2.44596071  2.5536052  -8.5759304  -2.61765477],[-4.500688]
199000,[-223.45523],54798.47265625,6159.18359375,[-0.56894224  4.11741597  0.69982467  2.12007773],[-1.1062226]
200000,[-226.72498],32283.67578125,5967.80078125,[-0.66307022  4.29430426  1.79432536 -1.00203009],[-4.6684747]
201000,[-223.23872],98715.1875,6068.642578125,[-1.6486728   4.2728548   1.82027928 -1.9774254 ],[-4.2112036]
201376,[34539.848],51765.2890625,6104.6904296875,[ 2.40447206e-03  3.14417795e+00  2.11112861e-03 -3.86757532e-03],[12.682535]
202000,[-232.54529],44730.8203125,6046.57861328125,[-1.07519609  4.42819338  1.28714908 -1.70420443],[-4.4313917]
203000,[-265.68826],34015.2890625,6033.96728515625,[-1.58891149  3.90449761  3.51420488  2.96691289],[-2.7337859]
204000,[-249.61017],61173.0859375,6154.5458984375,[-1.14823107  4.4806012   1.50583475 -3.77285708],[-3.7275236]
205000,[-238.80678],33379.3828125,6254.0830078125,[-1.09557077  4.453787    1.1636764  -3.78806936],[-3.0492878]
206000,[-210.97522],41816.4921875,6139.765625,[-1.26955173  4.24613734  1.39202491 -1.90751919],[-3.7311704]
207000,[-134.12296],20409.73828125,6258.232421875,[-1.98663566  2.68950758  5.62646901 14.20659516],[6.217256]
208000,[-249.16983],55507.8125,6419.83740234375,[-2.26056117  4.43244782  3.24688462  0.39597551],[-2.6032226]
209000,[-412.40643],123167.2734375,6459.9248046875,[-1.77141564  4.40357145  5.43465141  4.06802286],[6.7014885]
210000,[-435.29834],42278.3359375,6508.3095703125,[-1.39271665  4.61482863  4.85447275  4.10416995],[4.1421967]
211000,[-389.9273],38831.39453125,6586.32666015625,[-1.25005862  4.4480544   4.4499764   3.96789764],[4.2893915]
212000,[-229.47993],64663.8515625,6775.341796875,[-1.60841019  4.264755    2.84346566 -0.69591671],[-4.072138]
213000,[-316.48752],61578.0546875,6743.525390625,[-1.93226173  4.38653415  3.52558767  2.52356982],[-2.5487335]
214000,[-323.5083],31468.06640625,6790.24072265625,[-2.17173709  3.88965923  5.0152365   8.86432284],[7.670639]
215000,[-124.05952],31682.234375,6991.974609375,[-2.39587468  2.56862482  4.77892512 11.95056588],[7.84395]
216000,[-127.89782],45743.12109375,7050.109375,[-0.92239983  1.94925771 -4.98278794 -2.4998167 ],[-9.067049]
217000,[-85.889206],33256.421875,7025.7333984375,[-0.8697269   1.67862218 -3.229027   -0.38483474],[-7.147394]
218000,[-96.21356],36573.59765625,7108.5458984375,[ 0.46967976  3.09035723  0.1434635  -0.06668316],[-0.09697303]
219000,[-84.41022],34259.796875,7253.25927734375,[ 0.69126337  2.89876475 -0.81021416  0.26603414],[-0.37194142]
220000,[-96.373535],34825.7421875,7258.05712890625,[-1.78560523 -3.01754167 -0.61042429  0.16493063],[0.06869143]
221000,[-104.7398],29240.7890625,7356.5927734375,[-0.5695949  -3.13350146 -0.57100627  0.57881271],[-0.36391437]
221376,[20033.521],100839.2421875,7294.79833984375,[-0.00821669  3.13653167  0.00664354 -0.00466764],[0.15953505]
222000,[-101.042725],188443.703125,7360.033203125,[-0.76659593 -3.15039717 -0.41101988  0.10149534],[-0.2988172]
